session_duration,pages_visited,referral,device,cart_items,is_returning_user,made_purchase
93,4,Direct,Desktop,0,1,1
211,3,Google,Desktop,3,0,1
451,6,Direct,Mobile,1,0,1
586,2,Google,Mobile,1,0,1
559,7,Google,Mobile,1,1,1
133,5,Direct,Desktop,1,1,0
348,1,Google,Tablet,1,1,1
112,8,Ads,Mobile,1,1,0
18,7,Google,Mobile,0,0,0
362,1,Direct,Mobile,1,0,1
2,2,Ads,Mobile,0,1,0
157,3,Google,Mobile,3,1,1
119,7,Google,Mobile,1,0,0
354,4,Ads,Tablet,2,1,1
436,2,Direct,Desktop,3,1,0
108,6,Ads,Mobile,0,0,1
500,2,Google,Mobile,0,1,1
104,7,Direct,Tablet,1,1,0
177,3,Direct,Desktop,1,0,0
389,4,Ads,Tablet,0,1,0
354,6,Ads,Mobile,1,1,0
1311,4,Google,Mobile,0,1,1
76,6,Google,Desktop,0,0,1
325,5,Direct,Tablet,0,0,0
282,5,Google,Mobile,0,1,1
739,5,Google,Desktop,1,1,1
51,7,Ads,Mobile,3,1,1
418,6,Google,Mobile,0,1,1
251,4,Direct,Mobile,0,1,0
96,5,Google,Mobile,2,0,0
192,6,Ads,Mobile,3,1,0
121,3,Ads,Mobile,0,1,1
259,6,Direct,Desktop,1,1,0
659,10,Google,Desktop,1,0,1
252,5,Google,Mobile,1,1,1
299,8,Ads,Desktop,1,1,1
219,6,Ads,Mobile,0,1,0
15,5,Google,Desktop,0,1,0
79,5,Google,Mobile,1,0,0
203,7,Google,Desktop,1,1,1
111,7,Google,Mobile,1,0,1
60,4,Ads,Mobile,1,0,1
210,6,Ads,Mobile,0,0,0
116,4,Ads,Mobile,0,1,0
89,8,Google,Mobile,1,0,0
187,4,Direct,Mobile,2,0,0
42,2,Direct,Mobile,0,0,0
788,5,Google,Mobile,2,0,1
606,6,Google,Mobile,1,0,0
368,4,Ads,Mobile,1,0,0
33,5,Ads,Tablet,1,0,1
448,7,Ads,Mobile,3,0,1
495,8,Ads,Mobile,1,1,1
438,4,Google,Mobile,0,1,1
36,5,Google,Mobile,2,1,0
309,6,Google,Mobile,1,0,1
539,2,Direct,Mobile,1,1,0
258,3,Direct,Mobile,1,1,1
311,6,Direct,Tablet,0,0,0
183,3,Google,Mobile,0,1,0
225,5,Ads,Mobile,2,0,1
10,8,Ads,Desktop,2,1,1
305,2,Google,Tablet,2,0,0
25,3,Ads,Tablet,2,1,0
171,3,Ads,Mobile,0,1,1
103,7,Direct,Tablet,0,1,1
236,7,Google,Mobile,3,0,0
42,7,Ads,Desktop,2,1,1
352,3,Direct,Mobile,1,0,0
475,2,Ads,Mobile,2,1,0
53,4,Google,Mobile,2,1,0
33,5,Google,Mobile,1,1,1
47,7,Direct,Desktop,2,0,0
628,5,Google,Mobile,1,1,1
225,4,Direct,Mobile,2,1,0
188,9,Google,Mobile,1,1,1
33,6,Direct,Mobile,0,1,1
314,12,Ads,Mobile,2,0,0
607,3,Direct,Mobile,1,1,0
528,4,Google,Tablet,0,0,1
295,6,Direct,Mobile,0,1,1
23,6,Google,Desktop,2,1,0
35,4,Google,Mobile,2,1,1
15,2,Direct,Mobile,0,1,1
89,5,Google,Mobile,1,1,0
43,8,Ads,Tablet,2,1,1
90,6,Google,Mobile,1,1,1
145,2,Ads,Mobile,1,1,0
859,4,Ads,Desktop,1,1,1
282,4,Google,Desktop,0,1,1
540,4,Google,Mobile,1,1,0
371,2,Google,Mobile,0,1,0
35,5,Google,Mobile,2,0,0
399,8,Google,Mobile,1,1,0
96,4,Ads,Desktop,1,1,0
305,7,Ads,Desktop,1,0,1
125,2,Ads,Mobile,2,0,1
1818,3,Ads,Desktop,0,0,0
91,3,Ads,Mobile,0,1,1
98,5,Google,Mobile,1,1,1
800,4,Direct,Mobile,0,0,0
7,6,Google,Mobile,1,1,0
357,6,Google,Mobile,3,0,1
387,4,Google,Desktop,1,0,1
543,3,Ads,Desktop,1,0,0
1100,2,Google,Mobile,1,1,0
1113,5,Google,Mobile,3,0,0
20,5,Google,Mobile,1,1,0
517,3,Google,Mobile,0,1,1
311,2,Ads,Mobile,3,1,1
312,3,Ads,Mobile,1,1,1
41,4,Google,Mobile,1,1,0
315,8,Google,Mobile,2,1,0
1213,5,Ads,Mobile,3,0,0
728,7,Direct,Tablet,0,0,0
173,2,Ads,Desktop,2,1,0
12,7,Ads,Desktop,0,1,1
134,4,Ads,Mobile,1,1,1
525,3,Google,Mobile,0,1,0
362,5,Direct,Desktop,2,1,1
184,4,Google,Mobile,3,1,1
17,7,Ads,Mobile,1,1,0
167,7,Direct,Mobile,2,0,0
189,6,Google,Desktop,0,1,0
791,6,Google,Mobile,0,1,1
307,3,Ads,Desktop,0,1,0
112,9,Ads,Mobile,2,0,1
223,4,Direct,Mobile,1,0,0
20,7,Ads,Tablet,1,0,1
1078,6,Google,Mobile,0,1,0
133,1,Google,Mobile,2,0,0
194,0,Ads,Mobile,1,1,0
131,5,Ads,Mobile,0,1,0
344,7,Google,Mobile,1,1,0
325,6,Ads,Mobile,2,1,1
376,5,Direct,Tablet,1,1,1
93,1,Ads,Mobile,1,0,1
113,5,Google,Tablet,0,1,0
40,8,Google,Desktop,0,1,1
319,9,Google,Desktop,0,0,0
12,3,Ads,Desktop,2,1,1
273,3,Ads,Mobile,0,0,0
611,3,Google,Mobile,0,1,0
664,3,Ads,Mobile,2,0,0
178,7,Direct,Mobile,0,1,0
184,5,Google,Mobile,2,0,0
24,5,Google,Desktop,3,1,1
333,3,Ads,Mobile,2,0,0
516,7,Ads,Desktop,0,1,1
84,7,Direct,Mobile,1,1,0
164,2,Ads,Mobile,0,0,0
547,6,Google,Desktop,1,0,0
628,5,Direct,Mobile,1,1,0
83,2,Ads,Desktop,1,1,1
239,5,Google,Mobile,3,1,0
64,1,Direct,Desktop,0,1,1
32,4,Direct,Mobile,0,1,1
726,7,Google,Desktop,0,1,0
515,5,Direct,Mobile,0,0,0
428,5,Google,Tablet,1,1,0
14,2,Google,Desktop,1,1,0
556,5,Google,Desktop,1,1,0
172,6,Google,Mobile,1,1,0
125,3,Ads,Desktop,2,1,0
237,6,Ads,Desktop,1,0,1
28,4,Direct,Mobile,1,1,0
423,5,Google,Mobile,1,1,0
261,4,Ads,Mobile,3,0,1
61,9,Ads,Mobile,3,1,1
62,11,Google,Desktop,0,1,0
61,5,Ads,Desktop,1,1,0
17,4,Ads,Mobile,1,1,0
265,5,Ads,Mobile,2,0,0
550,4,Direct,Mobile,1,1,0
5,6,Direct,Mobile,2,1,1
15,4,Ads,Mobile,0,1,1
255,5,Google,Mobile,1,1,1
513,5,Direct,Desktop,0,0,1
118,3,Ads,Mobile,2,0,0
129,2,Direct,Tablet,1,1,1
272,7,Google,Desktop,0,0,0
96,6,Direct,Mobile,0,1,1
8,4,Ads,Desktop,3,0,0
398,4,Ads,Mobile,1,1,0
294,4,Google,Tablet,2,1,0
260,3,Ads,Desktop,1,0,1
406,5,Google,Mobile,3,1,1
337,5,Google,Mobile,0,1,1
69,0,Google,Tablet,0,0,0
130,6,Google,Desktop,1,0,1
40,5,Google,Mobile,3,1,1
41,9,Ads,Mobile,1,0,1
338,4,Direct,Desktop,1,1,0
586,8,Google,Tablet,4,0,0
986,7,Direct,Tablet,4,0,1
296,4,Google,Tablet,0,0,0
61,6,Direct,Mobile,0,1,1
33,9,Google,Desktop,2,1,1
502,7,Google,Mobile,1,1,1
259,1,Direct,Desktop,0,1,1
288,7,Google,Mobile,1,1,0
456,9,Google,Desktop,2,1,0
364,4,Ads,Mobile,2,0,1
539,5,Direct,Desktop,0,1,1
17,2,Google,Mobile,0,1,1
412,5,Ads,Tablet,2,1,1
570,2,Google,Mobile,0,1,0
101,0,Google,Mobile,0,0,0
306,4,Google,Desktop,2,0,0
113,5,Direct,Desktop,0,1,1
950,5,Google,Tablet,3,1,0
10,5,Google,Mobile,3,1,1
260,5,Google,Mobile,2,0,0
54,6,Ads,Tablet,0,1,0
373,8,Ads,Tablet,0,1,0
58,6,Ads,Mobile,1,1,1
80,2,Google,Mobile,1,0,0
204,5,Ads,Desktop,2,1,1
738,1,Google,Tablet,1,1,0
71,3,Google,Mobile,5,0,0
46,10,Direct,Desktop,2,1,1
426,3,Ads,Mobile,2,1,0
208,6,Ads,Mobile,2,0,1
728,3,Ads,Mobile,2,0,1
47,3,Google,Mobile,1,1,0
311,6,Direct,Mobile,2,0,1
79,5,Google,Mobile,0,0,1
51,5,Google,Tablet,2,1,0
345,3,Direct,Mobile,2,0,1
270,4,Ads,Mobile,0,0,0
421,4,Google,Mobile,1,1,1
111,7,Ads,Desktop,1,1,0
178,3,Direct,Desktop,2,1,1
155,2,Google,Mobile,0,0,1
1242,4,Google,Mobile,1,1,1
103,4,Google,Mobile,2,1,1
104,4,Google,Desktop,0,1,1
131,2,Ads,Mobile,2,1,1
249,6,Google,Mobile,1,0,1
87,7,Google,Mobile,2,1,1
740,7,Google,Mobile,0,1,1
92,4,Google,Desktop,1,1,0
678,4,Google,Mobile,0,1,0
32,4,Google,Tablet,0,1,1
320,5,Ads,Mobile,3,1,1
712,7,Google,Mobile,1,0,0
55,6,Google,Mobile,0,0,1
1035,3,Google,Mobile,0,0,0
180,8,Direct,Desktop,0,1,0
874,4,Google,Mobile,0,1,1
338,4,Google,Mobile,0,1,0
107,1,Google,Mobile,0,0,1
62,3,Direct,Mobile,1,0,1
108,5,Google,Mobile,0,0,1
29,6,Ads,Mobile,4,1,0
46,7,Google,Desktop,2,1,1
33,5,Google,Desktop,3,1,0
164,8,Google,Desktop,2,0,0
476,3,Ads,Desktop,0,1,0
45,5,Ads,Mobile,0,1,1
41,2,Ads,Mobile,1,1,0
309,5,Direct,Desktop,0,1,0
65,2,Google,Mobile,1,1,1
30,6,Google,Desktop,0,1,0
54,7,Ads,Desktop,1,0,0
772,3,Google,Desktop,0,1,0
516,4,Direct,Mobile,0,0,1
131,5,Direct,Desktop,1,1,0
319,6,Google,Mobile,1,1,0
231,6,Ads,Mobile,0,1,1
339,5,Google,Desktop,3,1,0
344,4,Google,Mobile,0,0,1
297,7,Direct,Mobile,1,0,1
92,6,Google,Mobile,1,0,0
11,4,Google,Mobile,1,1,1
182,5,Google,Desktop,0,1,0
664,7,Google,Desktop,1,1,1
252,3,Google,Desktop,2,1,0
535,4,Ads,Desktop,1,1,0
1434,3,Ads,Mobile,0,0,0
53,6,Ads,Desktop,0,0,0
353,8,Google,Mobile,3,1,0
336,2,Google,Mobile,2,0,0
1172,8,Google,Desktop,0,0,1
1272,1,Direct,Mobile,0,1,0
348,7,Google,Mobile,0,0,0
83,9,Google,Mobile,2,0,0
480,8,Google,Mobile,1,0,1
33,3,Google,Desktop,5,1,0
455,3,Direct,Desktop,0,1,0
723,5,Google,Mobile,2,1,0
144,8,Ads,Desktop,0,1,0
298,6,Direct,Desktop,0,1,1
168,5,Direct,Mobile,1,0,1
172,14,Google,Desktop,1,0,1
111,5,Google,Mobile,0,1,0
430,2,Ads,Desktop,4,1,1
825,8,Direct,Tablet,1,0,0
847,4,Ads,Mobile,1,1,1
57,4,Google,Desktop,1,0,1
623,4,Google,Mobile,1,0,0
401,6,Google,Desktop,0,1,0
87,3,Google,Desktop,0,1,1
20,6,Google,Mobile,0,0,1
93,3,Ads,Mobile,0,0,1
729,6,Ads,Tablet,2,1,0
300,3,Google,Tablet,1,0,0
383,6,Google,Tablet,0,1,0
89,4,Google,Tablet,0,1,0
381,7,Google,Mobile,1,1,1
8,5,Direct,Tablet,0,1,0
141,10,Ads,Desktop,2,0,1
295,7,Google,Mobile,1,1,1
47,2,Ads,Desktop,0,1,1
519,5,Google,Desktop,1,0,1
80,6,Ads,Mobile,1,0,1
316,4,Google,Desktop,0,1,1
155,5,Google,Mobile,1,0,0
271,6,Google,Desktop,0,1,1
34,8,Google,Desktop,0,1,0
5,7,Google,Tablet,1,1,1
720,4,Ads,Mobile,1,0,1
94,6,Google,Desktop,0,1,0
513,4,Ads,Mobile,0,1,1
2201,5,Ads,Desktop,2,0,0
71,10,Ads,Desktop,2,1,0
92,3,Google,Mobile,0,1,0
326,3,Google,Mobile,0,0,0
1009,6,Direct,Desktop,3,0,0
742,4,Ads,Mobile,1,0,1
209,6,Ads,Mobile,0,1,0
475,6,Google,Tablet,0,1,0
43,8,Google,Desktop,0,1,0
1137,7,Ads,Mobile,2,0,0
1000,3,Google,Desktop,1,0,1
53,5,Ads,Mobile,0,0,1
106,3,Ads,Desktop,1,1,1
31,7,Ads,Desktop,0,1,1
95,3,Ads,Mobile,1,1,0
507,4,Ads,Mobile,0,0,0
142,6,Ads,Mobile,2,1,1
27,6,Ads,Tablet,0,1,1
125,8,Google,Mobile,2,1,1
1195,7,Ads,Mobile,1,0,1
298,4,Ads,Mobile,0,1,0
161,4,Google,Mobile,0,1,0
54,4,Ads,Desktop,0,1,0
1284,6,Google,Tablet,1,0,1
515,7,Google,Mobile,0,1,0
99,8,Ads,Mobile,1,1,1
21,3,Direct,Mobile,1,0,1
17,4,Google,Mobile,5,0,0
38,1,Direct,Mobile,1,1,1
260,5,Ads,Desktop,0,0,1
792,5,Direct,Desktop,0,1,1
205,5,Ads,Mobile,1,0,0
555,1,Google,Mobile,0,0,1
177,7,Direct,Mobile,0,1,0
369,3,Direct,Desktop,0,1,0
394,6,Google,Desktop,1,1,0
57,4,Direct,Desktop,3,0,0
134,3,Google,Desktop,0,0,0
304,9,Ads,Tablet,2,1,0
21,4,Ads,Desktop,1,1,1
134,8,Google,Mobile,0,1,0
229,6,Ads,Desktop,2,1,0
1673,2,Google,Mobile,3,1,1
193,9,Google,Desktop,3,0,1
507,4,Ads,Tablet,1,1,0
169,6,Direct,Desktop,0,1,0
477,8,Google,Desktop,0,0,1
271,9,Ads,Mobile,0,0,0
653,5,Ads,Mobile,1,0,0
158,7,Ads,Mobile,2,0,0
278,6,Ads,Mobile,1,1,0
298,5,Direct,Desktop,2,1,1
162,6,Google,Mobile,0,0,1
46,6,Direct,Desktop,0,0,0
29,6,Ads,Desktop,0,1,1
5,6,Ads,Mobile,0,1,0
620,5,Google,Desktop,2,0,1
80,6,Google,Desktop,0,0,1
71,3,Google,Mobile,0,1,0
399,2,Ads,Desktop,1,0,1
115,11,Google,Desktop,0,0,1
211,8,Ads,Mobile,0,0,1
53,8,Ads,Desktop,2,0,1
963,1,Ads,Desktop,0,0,1
572,7,Ads,Mobile,0,0,0
598,6,Google,Desktop,2,0,1
156,3,Ads,Mobile,0,1,0
431,9,Google,Mobile,0,0,0
46,7,Direct,Mobile,0,0,0
2,5,Direct,Desktop,1,1,0
6,4,Ads,Mobile,1,1,1
265,6,Google,Mobile,2,1,0
182,6,Google,Mobile,1,1,1
218,1,Direct,Desktop,1,1,0
2,7,Google,Desktop,1,0,1
164,4,Ads,Mobile,0,1,0
379,4,Google,Mobile,1,1,0
175,6,Ads,Desktop,0,0,1
395,2,Ads,Mobile,1,0,1
79,5,Ads,Mobile,2,1,1
503,2,Ads,Tablet,1,0,1
266,5,Direct,Desktop,3,1,1
71,5,Ads,Mobile,2,0,0
81,1,Google,Desktop,2,1,1
296,7,Google,Mobile,1,1,0
531,3,Direct,Mobile,0,1,0
161,4,Ads,Mobile,3,1,0
89,2,Ads,Mobile,1,1,0
605,5,Direct,Desktop,3,0,0
331,4,Ads,Desktop,2,1,1
178,6,Google,Mobile,1,0,0
200,2,Direct,Mobile,2,0,0
68,2,Google,Desktop,1,1,1
295,7,Google,Mobile,0,1,0
133,2,Google,Mobile,3,1,0
1630,7,Google,Tablet,0,0,1
196,2,Direct,Desktop,0,1,0
199,7,Google,Mobile,2,1,0
250,7,Google,Mobile,1,0,0
745,6,Google,Mobile,1,1,1
484,7,Ads,Mobile,0,1,1
179,7,Google,Mobile,1,0,0
380,4,Google,Mobile,0,1,0
264,4,Google,Desktop,1,1,1
203,2,Google,Mobile,3,1,0
64,3,Google,Desktop,3,1,1
187,4,Direct,Mobile,0,1,1
84,5,Ads,Mobile,0,0,1
738,3,Google,Mobile,0,1,1
122,4,Ads,Desktop,1,1,1
912,2,Google,Tablet,1,1,0
228,6,Direct,Mobile,1,0,0
299,4,Google,Mobile,1,0,1
234,3,Google,Mobile,1,1,1
41,7,Ads,Mobile,2,0,0
141,5,Direct,Tablet,0,0,1
31,9,Ads,Tablet,1,0,0
292,7,Google,Mobile,0,1,0
177,3,Direct,Desktop,0,0,0
451,4,Google,Mobile,0,0,1
74,8,Google,Desktop,0,1,0
53,7,Direct,Desktop,0,0,0
156,5,Google,Mobile,2,0,1
783,3,Google,Mobile,0,1,1
371,6,Direct,Mobile,1,0,0
162,2,Google,Mobile,0,1,0
218,11,Ads,Mobile,0,0,1
26,4,Direct,Desktop,2,1,0
1251,7,Ads,Mobile,0,1,1
329,7,Google,Mobile,0,1,0
100,6,Direct,Mobile,2,1,1
264,7,Google,Tablet,1,1,1
34,4,Direct,Mobile,0,1,1
1012,2,Google,Desktop,4,1,0
57,8,Google,Desktop,1,0,1
313,5,Ads,Desktop,2,1,1
84,5,Direct,Mobile,3,1,1
379,3,Ads,Mobile,2,1,0
449,4,Google,Desktop,1,1,1
335,2,Google,Tablet,0,0,0
285,7,Google,Tablet,0,0,1
668,6,Google,Mobile,0,1,1
24,1,Ads,Mobile,0,0,1
120,4,Direct,Mobile,0,1,1
85,6,Ads,Desktop,1,1,0
1327,7,Ads,Mobile,2,1,0
147,6,Ads,Mobile,2,1,0
395,4,Ads,Mobile,1,1,0
346,4,Ads,Desktop,1,1,0
71,10,Ads,Mobile,4,1,1
81,5,Ads,Desktop,1,1,1
99,8,Ads,Mobile,0,0,1
158,8,Direct,Mobile,4,0,0
80,3,Direct,Mobile,1,1,1
5,6,Direct,Desktop,2,1,1
634,7,Google,Mobile,0,1,0
1010,6,Ads,Desktop,1,1,0
125,5,Google,Tablet,3,0,0
123,6,Ads,Mobile,0,1,0
2,2,Ads,Desktop,1,1,0
342,4,Ads,Desktop,0,1,1
523,4,Direct,Mobile,0,1,0
47,2,Direct,Mobile,0,0,0
52,3,Ads,Tablet,0,1,1
468,5,Direct,Mobile,0,1,0
287,5,Ads,Mobile,1,0,1
13,5,Google,Desktop,1,0,0
292,8,Google,Mobile,0,1,1
110,3,Google,Mobile,0,0,1
138,3,Ads,Tablet,2,1,0
440,5,Ads,Mobile,2,1,0
499,1,Ads,Mobile,0,0,1
153,5,Direct,Mobile,0,1,1
882,5,Google,Mobile,0,1,1
156,3,Direct,Tablet,0,0,0
443,4,Google,Tablet,1,0,1
198,5,Direct,Desktop,1,1,0
683,4,Direct,Desktop,2,0,0
715,8,Ads,Desktop,0,0,0
27,3,Google,Desktop,1,1,1
826,5,Google,Desktop,0,1,0
523,7,Ads,Mobile,2,1,0
470,8,Google,Mobile,0,1,0
67,5,Google,Mobile,1,1,0
490,1,Ads,Mobile,1,0,1
569,4,Ads,Tablet,0,1,1
102,3,Google,Desktop,0,1,1
912,4,Ads,Mobile,1,1,1
15,4,Direct,Mobile,0,0,1
48,1,Ads,Tablet,1,1,0
231,3,Google,Desktop,1,1,0
257,10,Direct,Mobile,1,1,0
310,2,Ads,Mobile,1,1,1
5,4,Google,Mobile,0,1,0
968,5,Ads,Desktop,1,1,1
13,8,Google,Desktop,1,1,1
46,4,Ads,Mobile,2,0,0
4,2,Google,Mobile,2,0,1
251,2,Ads,Mobile,0,0,0
807,5,Ads,Desktop,1,1,1
328,4,Google,Tablet,0,1,1
518,4,Google,Desktop,2,0,0
4,7,Direct,Desktop,1,1,0
234,5,Google,Desktop,0,0,0
184,3,Google,Mobile,0,1,0
207,2,Google,Mobile,1,1,1
22,4,Google,Mobile,1,1,1
346,5,Google,Mobile,1,0,0
209,4,Google,Tablet,1,0,0
434,3,Ads,Tablet,2,1,0
199,5,Ads,Mobile,1,1,0
48,4,Google,Mobile,0,0,1
313,7,Ads,Mobile,0,0,0
56,8,Google,Desktop,0,1,0
617,5,Google,Mobile,1,1,0
284,3,Google,Mobile,1,1,0
51,7,Google,Desktop,0,1,1
983,8,Direct,Tablet,1,0,1
219,7,Direct,Mobile,1,1,0
22,6,Ads,Mobile,0,1,0
295,6,Google,Mobile,1,1,1
87,1,Ads,Desktop,1,1,1
488,3,Direct,Mobile,0,1,0
510,3,Google,Mobile,2,1,0
1158,4,Google,Desktop,3,0,1
209,2,Ads,Mobile,1,1,0
182,10,Ads,Mobile,0,0,0
420,4,Google,Tablet,2,1,1
42,4,Direct,Desktop,0,1,0
237,7,Ads,Desktop,0,1,0
237,3,Google,Mobile,0,0,0
28,4,Google,Desktop,4,0,0
162,5,Direct,Mobile,2,0,1
575,7,Ads,Mobile,0,1,0
581,6,Google,Mobile,1,1,0
31,4,Google,Tablet,0,1,0
28,4,Ads,Tablet,3,1,1
91,6,Ads,Desktop,1,1,0
623,2,Google,Tablet,3,0,1
41,3,Google,Mobile,0,0,0
381,6,Google,Mobile,1,1,1
31,2,Direct,Mobile,1,0,0
292,4,Direct,Mobile,1,1,0
132,4,Ads,Desktop,0,1,1
466,6,Google,Mobile,0,1,0
79,5,Google,Mobile,1,1,1
305,4,Ads,Desktop,1,1,0
80,5,Ads,Mobile,2,1,1
375,9,Ads,Mobile,3,1,0
620,9,Google,Mobile,1,1,1
40,8,Ads,Desktop,0,1,1
604,7,Direct,Tablet,2,0,1
270,6,Google,Desktop,1,1,1
40,5,Ads,Mobile,0,1,0
167,3,Direct,Mobile,1,1,1
52,4,Google,Mobile,2,0,0
361,6,Ads,Mobile,0,1,0
426,2,Google,Desktop,1,0,0
33,5,Ads,Mobile,1,1,0
211,2,Ads,Mobile,1,1,0
505,0,Direct,Mobile,0,0,1
825,9,Google,Mobile,0,0,0
216,2,Google,Mobile,1,1,0
900,6,Direct,Mobile,0,1,1
230,5,Direct,Desktop,1,1,0
150,6,Google,Mobile,0,0,0
565,7,Google,Mobile,0,0,0
203,6,Google,Mobile,1,0,0
191,4,Google,Desktop,0,0,1
202,5,Ads,Desktop,2,0,1
562,7,Google,Mobile,1,0,0
535,4,Google,Mobile,1,1,0
155,2,Ads,Desktop,0,1,1
121,5,Ads,Mobile,0,1,0
203,6,Direct,Mobile,1,1,1
255,6,Ads,Mobile,0,1,0
81,4,Direct,Tablet,0,1,1
473,2,Ads,Mobile,2,0,1
199,5,Google,Mobile,0,1,1
121,5,Ads,Desktop,1,0,1
33,5,Ads,Mobile,2,1,1
81,2,Google,Mobile,1,1,0
894,6,Google,Tablet,0,1,0
109,4,Ads,Mobile,0,1,0
55,1,Google,Tablet,0,1,0
185,5,Ads,Desktop,1,1,0
110,8,Direct,Tablet,0,1,0
10,8,Google,Mobile,1,1,1
117,5,Ads,Mobile,0,1,0
235,7,Direct,Mobile,1,0,0
240,8,Google,Mobile,1,1,0
132,1,Google,Mobile,0,0,1
177,4,Google,Mobile,0,1,1
1010,5,Google,Mobile,0,1,0
142,1,Ads,Mobile,1,1,0
89,7,Ads,Tablet,0,0,0
83,3,Direct,Desktop,4,0,0
183,3,Google,Mobile,2,1,1
427,3,Google,Desktop,0,0,1
69,9,Ads,Mobile,1,0,1
370,4,Ads,Mobile,1,1,0
6,3,Google,Mobile,0,1,1
162,1,Google,Tablet,1,1,1
448,5,Ads,Desktop,0,1,0
124,4,Google,Mobile,2,1,1
248,5,Ads,Mobile,0,0,1
68,8,Google,Desktop,2,1,0
406,2,Google,Mobile,1,0,1
16,2,Google,Mobile,1,1,0
574,2,Ads,Mobile,1,0,0
66,1,Ads,Mobile,3,1,0
622,8,Google,Mobile,1,0,1
130,11,Google,Mobile,0,0,0
384,2,Google,Desktop,0,1,0
115,3,Google,Tablet,2,0,1
709,2,Google,Desktop,1,1,0
40,7,Google,Mobile,1,1,0
58,9,Google,Mobile,0,0,0
203,4,Ads,Mobile,1,0,0
25,4,Direct,Mobile,2,0,1
65,5,Google,Tablet,2,0,0
863,2,Google,Tablet,0,1,1
1125,7,Google,Tablet,1,1,0
141,4,Google,Desktop,2,1,0
770,6,Direct,Mobile,2,1,0
236,5,Google,Desktop,0,0,1
94,5,Google,Mobile,2,1,1
363,2,Ads,Desktop,1,1,0
322,6,Ads,Mobile,0,1,1
1356,8,Ads,Desktop,0,1,0
92,5,Direct,Desktop,0,1,0
334,3,Google,Mobile,1,0,1
16,5,Google,Mobile,1,1,0
36,9,Google,Desktop,0,0,0
1,2,Ads,Tablet,2,0,0
2257,7,Ads,Desktop,0,1,1
486,4,Ads,Tablet,0,1,1
463,7,Google,Tablet,1,0,1
213,8,Google,Tablet,0,1,0
107,3,Ads,Mobile,0,1,1
49,3,Ads,Mobile,2,0,0
100,7,Ads,Desktop,0,0,0
141,6,Google,Mobile,0,0,1
423,8,Direct,Mobile,1,1,0
232,8,Google,Mobile,0,0,1
24,4,Ads,Desktop,0,0,1
5,5,Direct,Mobile,2,0,1
32,6,Direct,Desktop,0,1,1
158,3,Google,Tablet,0,1,1
811,4,Google,Mobile,4,1,1
304,6,Google,Mobile,0,0,1
485,5,Ads,Desktop,0,1,1
188,5,Google,Mobile,1,0,1
134,6,Google,Mobile,0,0,1
34,6,Direct,Desktop,1,0,0
626,4,Direct,Mobile,1,0,0
458,9,Google,Mobile,0,0,0
55,6,Google,Tablet,2,1,0
215,0,Google,Mobile,1,1,1
200,2,Ads,Tablet,1,1,1
294,5,Ads,Mobile,0,0,1
876,1,Google,Mobile,1,1,1
260,5,Google,Desktop,1,0,0
233,3,Google,Mobile,0,1,0
15,5,Google,Mobile,0,1,1
19,7,Direct,Desktop,0,0,0
62,7,Google,Desktop,1,0,1
9,6,Ads,Mobile,1,0,0
408,6,Direct,Mobile,1,0,1
385,1,Ads,Mobile,4,0,0
43,7,Google,Desktop,2,1,1
542,6,Google,Mobile,0,0,1
50,5,Direct,Mobile,3,1,1
107,3,Google,Mobile,0,0,1
85,6,Direct,Mobile,2,1,0
139,3,Google,Mobile,1,1,1
88,3,Google,Mobile,2,0,0
201,7,Direct,Mobile,3,1,0
156,4,Direct,Desktop,0,1,0
1293,3,Google,Mobile,1,0,1
17,5,Google,Desktop,2,1,1
46,5,Direct,Mobile,2,1,1
16,4,Google,Desktop,0,1,0
294,6,Google,Mobile,0,0,1
16,3,Google,Tablet,0,1,1
543,3,Ads,Mobile,1,1,1
215,8,Direct,Mobile,2,0,0
224,3,Google,Desktop,0,0,1
247,8,Google,Mobile,0,0,1
56,4,Google,Desktop,0,1,1
66,7,Ads,Mobile,0,1,1
115,3,Ads,Mobile,3,1,1
270,3,Google,Mobile,2,0,1
70,3,Google,Mobile,1,0,1
37,7,Google,Mobile,1,1,0
1053,7,Google,Mobile,0,1,0
6,3,Google,Desktop,3,0,0
486,0,Direct,Mobile,4,1,0
465,3,Google,Desktop,1,1,1
105,5,Direct,Mobile,2,0,1
43,2,Google,Desktop,1,0,0
47,7,Direct,Mobile,1,0,0
358,6,Google,Mobile,0,1,1
308,5,Google,Mobile,3,1,0
458,4,Google,Desktop,3,0,1
831,9,Ads,Mobile,2,1,0
353,6,Google,Mobile,2,0,1
50,4,Direct,Desktop,2,0,0
83,5,Ads,Mobile,1,1,0
553,10,Ads,Mobile,1,0,1
70,4,Google,Desktop,0,0,1
22,3,Google,Mobile,3,0,1
364,7,Google,Mobile,1,0,1
154,10,Google,Mobile,0,1,0
757,5,Google,Tablet,1,1,0
315,3,Direct,Mobile,3,1,0
28,3,Direct,Mobile,0,0,0
886,5,Ads,Tablet,1,0,1
89,8,Google,Mobile,2,1,1
123,5,Google,Mobile,0,1,1
154,3,Google,Mobile,1,1,0
15,4,Ads,Mobile,0,0,1
205,4,Google,Mobile,2,0,0
39,6,Ads,Desktop,1,0,1
153,4,Direct,Mobile,1,1,1
129,5,Ads,Desktop,1,1,0
444,6,Google,Mobile,1,1,0
487,5,Google,Mobile,3,1,1
